time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m,outflow_south_cms,outflow_south_cfs,outflow_total_cms,outflow_total_cfs
59.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.66666666666667,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.33333333333333,0.02949222222222222,0.008327424350085266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.666666666666664,0.03358444444444444,0.009482903262636455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.03767666666666666,0.010638384573269377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.33333333333333,0.04176888888888888,0.011793861087738833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.66666666666666,0.0458611111111111,0.012949345595814066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.00000000000001,0.04995333333333333,0.014104822909644099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.333333333333336,0.054045555555555555,0.015260303420916443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.66666666666667,0.058137777777777774,0.016415785530909943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.062229999999999994,0.017571262844739977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.333333333333336,0.06632222222222221,0.018726746553454632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.666666666666664,0.07041444444444443,0.019882220669842354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.07450666666666667,0.021037699582393543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.33333333333333,0.07859888888888888,0.022193178494944732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.66666666666666,0.0826911111111111,0.023348663802380543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.08678333333333332,0.02450414271493173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.33333333333333,0.09087555555555556,0.025659620028761765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.66666666666667,0.09496777777777778,0.026815102138755265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.09905999999999998,0.027970579452585298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.33333333333334,0.10315222222222221,0.029126055167694176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666667,0.10724444444444443,0.030281540475129987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.11133666666666667,0.0314370257825658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.33333333333333,0.11542888888888889,0.0325925078925593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
