sorting_id,contact,site_name,country,state_region,latitude,longitude,sampling_date,protocol,lfmc_value,species_collected,species_functional_type,landcover,elevation,random_split,spatial_split
54814,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-06,23,231.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54815,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-06,23,130.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54816,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-06,23,111.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54817,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-06,23,102.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54818,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-20,23,209.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54819,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-20,23,127.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54820,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-20,23,112.0,Pinus ponderosa,Tree,Tree cover,1426,test,validation
54821,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-06-20,23,116.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54822,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-07-12,23,141.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54823,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-07-12,23,104.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54824,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-07-12,23,129.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54825,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-07-12,23,111.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54826,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-14,23,100.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54827,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-14,23,69.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54828,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-14,23,150.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54829,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-14,23,118.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54830,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-29,23,80.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54831,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-29,23,69.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54832,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-29,23,132.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54833,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-08-29,23,113.0,Pseudotsuga menziesii,Tree,Tree cover,1426,validation,validation
54834,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-09-06,23,74.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54835,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-09-06,23,54.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54836,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-09-06,23,162.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54837,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2018-09-06,23,112.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54838,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-05-15,23,187.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54839,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-05-15,23,196.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54840,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-05-15,23,113.0,Pinus ponderosa,Tree,Tree cover,1426,validation,validation
54841,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-05-15,23,95.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54842,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-03,23,247.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54843,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-03,23,165.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54844,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-03,23,103.0,Pinus ponderosa,Tree,Tree cover,1426,validation,validation
54845,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-03,23,88.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54846,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-14,23,227.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54847,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-14,23,139.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54848,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-14,23,104.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54849,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-14,23,84.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54850,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-28,23,205.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54851,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-28,23,130.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54852,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-28,23,106.0,Pinus ponderosa,Tree,Tree cover,1426,test,validation
54853,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-06-28,23,94.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54854,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-07-05,23,189.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54855,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-07-05,23,114.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54856,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-07-05,23,106.0,Pinus ponderosa,Tree,Tree cover,1426,test,validation
54857,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-07-05,23,97.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54858,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-02,23,118.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54859,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-02,23,108.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54860,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-02,23,126.0,Pinus ponderosa,Tree,Tree cover,1426,validation,validation
54861,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-02,23,109.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54862,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-13,23,123.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54863,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-13,23,100.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54864,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-13,23,130.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54865,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2019-08-13,23,105.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54866,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-10,23,221.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54867,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-10,23,133.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54868,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-10,23,104.0,Pinus ponderosa,Tree,Tree cover,1426,validation,validation
54869,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-10,23,102.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54870,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-19,23,191.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54871,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-19,23,127.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54872,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-19,23,97.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54873,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-19,23,104.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54874,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-26,23,201.0,Artemisia tripartita,Shrub,Tree cover,1426,validation,validation
54875,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-26,23,120.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54876,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-06-26,23,109.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54877,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-21,23,115.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54878,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-21,23,84.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54879,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-21,23,120.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54880,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-21,23,112.0,Pseudotsuga menziesii,Tree,Tree cover,1426,validation,validation
54881,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-30,23,113.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54882,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-30,23,116.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54883,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-30,23,125.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54884,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-07-30,23,120.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54885,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-08-21,23,87.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54886,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-08-21,23,73.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54887,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-08-21,23,137.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54888,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-08-21,23,121.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54889,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-09-22,23,88.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54890,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-09-22,23,82.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54891,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-09-22,23,135.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54892,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-09-22,23,119.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54893,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-10-09,23,86.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54894,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-10-09,23,69.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54895,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-10-09,23,132.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54896,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2020-10-09,23,110.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54897,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-06-28,23,226.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54898,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-06-28,23,244.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54899,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-06-28,23,116.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54900,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-06-28,23,104.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54901,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-07,23,151.0,Artemisia tripartita,Shrub,Tree cover,1426,validation,validation
54902,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-07,23,112.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54903,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-07,23,122.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54904,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-07,23,92.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54905,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-12,23,127.0,Artemisia tripartita,Shrub,Tree cover,1426,validation,validation
54906,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-12,23,112.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54907,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-12,23,111.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54908,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-12,23,103.0,Pseudotsuga menziesii,Tree,Tree cover,1426,validation,validation
54909,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-21,23,118.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54910,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-21,23,101.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54911,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-21,23,126.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54912,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-21,23,107.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54913,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-28,23,119.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54914,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-28,23,91.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54915,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-28,23,94.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54916,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-07-28,23,122.0,Pseudotsuga menziesii,Tree,Tree cover,1426,test,validation
54917,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-11,23,123.0,Artemisia tripartita,Shrub,Tree cover,1426,validation,validation
54918,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-11,23,128.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54919,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-11,23,114.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54920,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-11,23,114.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54921,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-24,23,111.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54922,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-24,23,92.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54923,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-24,23,121.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54924,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2021-08-24,23,112.0,Pseudotsuga menziesii,Tree,Tree cover,1426,test,validation
54925,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-06-17,23,298.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54926,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-06-17,23,173.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54927,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-06-17,23,102.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54928,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-06-17,23,71.0,Pseudotsuga menziesii,Tree,Tree cover,1426,validation,validation
54929,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-05,23,292.0,Artemisia tripartita,Shrub,Tree cover,1426,test,validation
54930,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-05,23,143.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54931,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-05,23,110.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54932,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-05,23,93.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54933,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-08,23,218.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54934,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-08,23,131.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54935,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-08,23,105.0,Pinus ponderosa,Tree,Tree cover,1426,test,validation
54936,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-08,23,92.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54937,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-26,23,137.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54938,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-26,23,154.0,Carex geyeri,Grass,Tree cover,1426,train,validation
54939,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-26,23,117.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54940,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-07-26,23,94.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54941,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-08-21,23,97.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54942,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-08-21,23,94.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54943,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-08-21,23,124.0,Pinus ponderosa,Tree,Tree cover,1426,test,validation
54944,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-08-21,23,119.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54945,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-01,23,103.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54946,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-01,23,112.0,Carex geyeri,Grass,Tree cover,1426,validation,validation
54947,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-01,23,112.0,Pinus ponderosa,Tree,Tree cover,1426,validation,validation
54948,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-01,23,116.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
54949,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-22,23,92.0,Artemisia tripartita,Shrub,Tree cover,1426,train,validation
54950,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-22,23,104.0,Carex geyeri,Grass,Tree cover,1426,test,validation
54951,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-22,23,135.0,Pinus ponderosa,Tree,Tree cover,1426,train,validation
54952,Jolly,Abbot Bridge,USA,Idaho,43.60555556,-115.2227778,2022-09-22,23,145.0,Pseudotsuga menziesii,Tree,Tree cover,1426,train,validation
55131,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-01-31,23,110.0,Picea rubens,Tree,Tree cover,135,train,train
55132,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-01-31,23,132.0,Pinus strobus,Tree,Tree cover,135,train,train
55133,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-05-16,23,85.0,Picea rubens,Tree,Tree cover,135,train,train
55134,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-05-16,23,102.0,Pinus strobus,Tree,Tree cover,135,test,train
55135,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-05-16,23,247.0,Vaccinium L.,Shrub,Tree cover,135,test,train
55136,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-05,23,80.0,Picea rubens,Tree,Tree cover,135,train,train
55137,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-05,23,101.0,Pinus strobus,Tree,Tree cover,135,train,train
55138,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-05,23,274.0,Quercus rubra,Tree,Tree cover,135,train,train
55139,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-05,23,239.0,Vaccinium L.,Shrub,Tree cover,135,train,train
55140,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-21,23,97.0,Picea rubens,Tree,Tree cover,135,validation,train
55141,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-21,23,109.0,Pinus strobus,Tree,Tree cover,135,train,train
55142,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-21,23,204.0,Quercus rubra,Tree,Tree cover,135,train,train
55143,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-21,23,178.0,Vaccinium L.,Shrub,Tree cover,135,train,train
55144,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-26,23,175.0,Gaylussacia baccata,Shrub,Tree cover,135,train,train
55145,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-26,23,129.0,Picea rubens,Tree,Tree cover,135,train,train
55146,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-26,23,112.0,Pinus strobus,Tree,Tree cover,135,train,train
55147,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-26,23,156.0,Quercus rubra,Tree,Tree cover,135,validation,train
55148,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-06-26,23,175.0,Vaccinium L.,Shrub,Tree cover,135,validation,train
55149,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-07-05,23,168.0,Gaylussacia baccata,Shrub,Tree cover,135,train,train
55150,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-07-05,23,235.0,Picea rubens,Tree,Tree cover,135,train,train
55151,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-07-05,23,100.0,Pinus strobus,Tree,Tree cover,135,train,train
55152,Jolly,ACADHQ,USA,Maine,44.37194444,-68.25833333,2017-07-05,23,144.0,Quercus rubra,Tree,Tree cover,135,test,train
