time_s,level_rise_m,level_rise_cm
153.26,0.01017,1.017
153.27,0.01018,1.018
153.28,0.01018,1.018
153.29,0.01018,1.018
153.30,0.01018,1.018
153.31,0.01018,1.018
153.31,0.01018,1.018
153.32,0.01018,1.018
153.33,0.01018,1.018
153.34,0.01018,1.018
153.35,0.01018,1.018
153.36,0.01018,1.018
153.37,0.01018,1.018
153.38,0.01019,1.019
153.39,0.01019,1.019
153.40,0.01019,1.019
153.41,0.01019,1.019
153.42,0.01019,1.019
153.43,0.01019,1.019
153.44,0.01019,1.019
153.45,0.01019,1.019
153.46,0.01019,1.019
153.47,0.01019,1.019
153.47,0.01019,1.019
153.48,0.01019,1.019
153.49,0.01020,1.020
153.50,0.01020,1.020
153.51,0.01020,1.020
153.52,0.01020,1.020
153.53,0.01020,1.020
153.54,0.01020,1.020
153.55,0.01020,1.020
153.56,0.01020,1.020
153.57,0.01020,1.020
153.58,0.01020,1.020
153.59,0.01020,1.020
153.60,0.01020,1.020
153.61,0.01021,1.021
153.62,0.01021,1.021
153.62,0.01021,1.021
153.63,0.01021,1.021
153.64,0.01021,1.021
153.65,0.01021,1.021
153.66,0.01021,1.021
153.67,0.01021,1.021
153.68,0.01021,1.021
153.69,0.01021,1.021
153.70,0.01021,1.021
153.71,0.01021,1.021
153.72,0.01022,1.022
153.73,0.01022,1.022
153.74,0.01022,1.022
153.75,0.01022,1.022
153.76,0.01022,1.022
153.77,0.01022,1.022
153.78,0.01022,1.022
153.78,0.01022,1.022
153.79,0.01022,1.022
153.80,0.01022,1.022
153.81,0.01022,1.022
153.82,0.01022,1.022
153.83,0.01023,1.023
153.84,0.01023,1.023
153.85,0.01023,1.023
153.86,0.01023,1.023
153.87,0.01023,1.023
153.88,0.01023,1.023
153.89,0.01023,1.023
153.90,0.01023,1.023
153.91,0.01023,1.023
153.92,0.01023,1.023
153.93,0.01023,1.023
153.93,0.01024,1.024
153.94,0.01024,1.024
153.95,0.01024,1.024
153.96,0.01024,1.024
153.97,0.01024,1.024
153.98,0.01024,1.024
153.99,0.01024,1.024
154.00,0.01024,1.024
154.01,0.01024,1.024
154.02,0.01024,1.024
154.03,0.01024,1.024
154.04,0.01024,1.024
154.05,0.01025,1.025
154.06,0.01025,1.025
154.07,0.01025,1.025
154.08,0.01025,1.025
154.08,0.01025,1.025
154.09,0.01025,1.025
154.10,0.01025,1.025
154.11,0.01025,1.025
154.12,0.01025,1.025
154.13,0.01025,1.025
154.14,0.01025,1.025
154.15,0.01025,1.025
154.16,0.01026,1.026
154.17,0.01026,1.026
154.18,0.01026,1.026
154.19,0.01026,1.026
154.20,0.01026,1.026
154.21,0.01026,1.026
154.22,0.01026,1.026
154.23,0.01026,1.026
154.24,0.01026,1.026
154.24,0.01026,1.026
154.25,0.01026,1.026
154.26,0.01026,1.026
154.27,0.01027,1.027
154.28,0.01027,1.027
154.29,0.01027,1.027
154.30,0.01027,1.027
154.31,0.01027,1.027
154.32,0.01027,1.027
154.33,0.01027,1.027
154.34,0.01027,1.027
154.35,0.01027,1.027
154.36,0.01027,1.027
154.37,0.01027,1.027
154.38,0.01027,1.027
154.39,0.01028,1.028
154.39,0.01028,1.028
154.40,0.01028,1.028
154.41,0.01028,1.028
154.42,0.01028,1.028
154.43,0.01028,1.028
154.44,0.01028,1.028
154.45,0.01028,1.028
154.46,0.01028,1.028
154.47,0.01028,1.028
154.48,0.01028,1.028
154.49,0.01028,1.028
154.50,0.01029,1.029
154.51,0.01029,1.029
154.52,0.01029,1.029
154.53,0.01029,1.029
154.54,0.01029,1.029
154.55,0.01029,1.029
154.55,0.01029,1.029
154.56,0.01029,1.029
154.57,0.01029,1.029
154.58,0.01029,1.029
154.59,0.01029,1.029
154.60,0.01029,1.029
154.61,0.01030,1.030
154.62,0.01030,1.030
154.63,0.01030,1.030
154.64,0.01030,1.030
154.65,0.01030,1.030
154.66,0.01030,1.030
154.67,0.01030,1.030
154.68,0.01030,1.030
154.69,0.01030,1.030
154.70,0.01030,1.030
154.70,0.01030,1.030
154.71,0.01030,1.030
154.72,0.01031,1.031
154.73,0.01031,1.031
154.74,0.01031,1.031
154.75,0.01031,1.031
154.76,0.01031,1.031
154.77,0.01031,1.031
154.78,0.01031,1.031
154.79,0.01031,1.031
154.80,0.01031,1.031
154.81,0.01031,1.031
154.82,0.01031,1.031
154.83,0.01031,1.031
154.84,0.01032,1.032
154.85,0.01032,1.032
154.85,0.01032,1.032
154.86,0.01032,1.032
154.87,0.01032,1.032
154.88,0.01032,1.032
154.89,0.01032,1.032
154.90,0.01032,1.032
154.91,0.01032,1.032
154.92,0.01032,1.032
154.93,0.01032,1.032
154.94,0.01032,1.032
154.95,0.01033,1.033
154.96,0.01033,1.033
154.97,0.01033,1.033
154.98,0.01033,1.033
154.99,0.01033,1.033
155.00,0.01033,1.033
155.01,0.01033,1.033
155.01,0.01033,1.033
155.02,0.01033,1.033
155.03,0.01033,1.033
155.04,0.01033,1.033
155.05,0.01033,1.033
155.06,0.01034,1.034
155.07,0.01034,1.034
155.08,0.01034,1.034
155.09,0.01034,1.034
155.10,0.01034,1.034
155.11,0.01034,1.034
155.12,0.01034,1.034
155.13,0.01034,1.034
155.14,0.01034,1.034
155.15,0.01034,1.034
155.16,0.01034,1.034
155.16,0.01035,1.035
155.17,0.01035,1.035
155.18,0.01035,1.035
155.19,0.01035,1.035
155.20,0.01035,1.035
155.21,0.01035,1.035
155.22,0.01035,1.035
155.23,0.01035,1.035
155.24,0.01035,1.035
155.25,0.01035,1.035
155.26,0.01035,1.035
155.27,0.01035,1.035
155.28,0.01036,1.036
155.29,0.01036,1.036
155.30,0.01036,1.036
155.31,0.01036,1.036
155.32,0.01036,1.036
155.32,0.01036,1.036
155.33,0.01036,1.036
155.34,0.01036,1.036
155.35,0.01036,1.036
155.36,0.01036,1.036
155.37,0.01036,1.036
155.38,0.01036,1.036
155.39,0.01037,1.037
155.40,0.01037,1.037
155.41,0.01037,1.037
155.42,0.01037,1.037
155.43,0.01037,1.037
155.44,0.01037,1.037
155.45,0.01037,1.037
155.46,0.01037,1.037
155.47,0.01037,1.037
155.47,0.01037,1.037
155.48,0.01037,1.037
155.49,0.01037,1.037
155.50,0.01038,1.038
155.51,0.01038,1.038
155.52,0.01038,1.038
155.53,0.01038,1.038
155.54,0.01038,1.038
155.55,0.01038,1.038
155.56,0.01038,1.038
155.57,0.01038,1.038
155.58,0.01038,1.038
155.59,0.01038,1.038
155.60,0.01038,1.038
155.61,0.01038,1.038
155.62,0.01039,1.039
155.63,0.01039,1.039
155.63,0.01039,1.039
155.64,0.01039,1.039
155.65,0.01039,1.039
155.66,0.01039,1.039
155.67,0.01039,1.039
155.68,0.01039,1.039
155.69,0.01039,1.039
155.70,0.01039,1.039
155.71,0.01039,1.039
155.72,0.01039,1.039
155.73,0.01040,1.040
155.74,0.01040,1.040
155.75,0.01040,1.040
155.76,0.01040,1.040
155.77,0.01040,1.040
155.78,0.01040,1.040
155.78,0.01040,1.040
155.79,0.01040,1.040
155.80,0.01040,1.040
155.81,0.01040,1.040
155.82,0.01040,1.040
155.83,0.01040,1.040
155.84,0.01041,1.041
155.85,0.01041,1.041
155.86,0.01041,1.041
155.87,0.01041,1.041
155.88,0.01041,1.041
155.89,0.01041,1.041
155.90,0.01041,1.041
155.91,0.01041,1.041
155.92,0.01041,1.041
155.93,0.01041,1.041
155.94,0.01041,1.041
155.94,0.01041,1.041
155.95,0.01042,1.042
155.96,0.01042,1.042
155.97,0.01042,1.042
155.98,0.01042,1.042
155.99,0.01042,1.042
156.00,0.01042,1.042
156.01,0.01042,1.042
156.02,0.01042,1.042
156.03,0.01042,1.042
156.04,0.01042,1.042
156.05,0.01042,1.042
156.06,0.01043,1.043
156.07,0.01043,1.043
156.08,0.01043,1.043
156.09,0.01043,1.043
156.09,0.01043,1.043
156.10,0.01043,1.043
156.11,0.01043,1.043
156.12,0.01043,1.043
156.13,0.01043,1.043
156.14,0.01043,1.043
156.15,0.01043,1.043
156.16,0.01043,1.043
156.17,0.01044,1.044
156.18,0.01044,1.044
156.19,0.01044,1.044
156.20,0.01044,1.044
156.21,0.01044,1.044
156.22,0.01044,1.044
156.23,0.01044,1.044
156.24,0.01044,1.044
156.24,0.01044,1.044
156.25,0.01044,1.044
156.26,0.01044,1.044
156.27,0.01044,1.044
156.28,0.01045,1.045
156.29,0.01045,1.045
156.30,0.01045,1.045
156.31,0.01045,1.045
156.32,0.01045,1.045
156.33,0.01045,1.045
156.34,0.01045,1.045
156.35,0.01045,1.045
156.36,0.01045,1.045
156.37,0.01045,1.045
156.38,0.01045,1.045
156.39,0.01045,1.045
156.40,0.01046,1.046
156.40,0.01046,1.046
156.41,0.01046,1.046
156.42,0.01046,1.046
156.43,0.01046,1.046
156.44,0.01046,1.046
156.45,0.01046,1.046
156.46,0.01046,1.046
156.47,0.01046,1.046
156.48,0.01046,1.046
156.49,0.01046,1.046
156.50,0.01046,1.046
156.51,0.01047,1.047
156.52,0.01047,1.047
156.53,0.01047,1.047
156.54,0.01047,1.047
156.55,0.01047,1.047
156.55,0.01047,1.047
156.56,0.01047,1.047
156.57,0.01047,1.047
156.58,0.01047,1.047
156.59,0.01047,1.047
156.60,0.01047,1.047
156.61,0.01047,1.047
156.62,0.01048,1.048
156.63,0.01048,1.048
156.64,0.01048,1.048
156.65,0.01048,1.048
156.66,0.01048,1.048
156.67,0.01048,1.048
156.68,0.01048,1.048
156.69,0.01048,1.048
156.70,0.01048,1.048
156.71,0.01048,1.048
156.71,0.01048,1.048
156.72,0.01048,1.048
156.73,0.01049,1.049
156.74,0.01049,1.049
156.75,0.01049,1.049
156.76,0.01049,1.049
156.77,0.01049,1.049
156.78,0.01049,1.049
156.79,0.01049,1.049
156.80,0.01049,1.049
156.81,0.01049,1.049
156.82,0.01049,1.049
156.83,0.01049,1.049
156.84,0.01049,1.049
156.85,0.01050,1.050
156.86,0.01050,1.050
156.86,0.01050,1.050
156.87,0.01050,1.050
156.88,0.01050,1.050
156.89,0.01050,1.050
156.90,0.01050,1.050
156.91,0.01050,1.050
156.92,0.01050,1.050
156.93,0.01050,1.050
156.94,0.01050,1.050
156.95,0.01051,1.051
156.96,0.01051,1.051
156.97,0.01051,1.051
156.98,0.01051,1.051
156.99,0.01051,1.051
157.00,0.01051,1.051
157.01,0.01051,1.051
157.01,0.01051,1.051
157.02,0.01051,1.051
157.03,0.01051,1.051
157.04,0.01051,1.051
157.05,0.01051,1.051
157.06,0.01052,1.052
157.07,0.01052,1.052
157.08,0.01052,1.052
157.09,0.01052,1.052
157.10,0.01052,1.052
157.11,0.01052,1.052
157.12,0.01052,1.052
157.13,0.01052,1.052
157.14,0.01052,1.052
157.15,0.01052,1.052
157.16,0.01052,1.052
157.17,0.01052,1.052
157.17,0.01053,1.053
157.18,0.01053,1.053
157.19,0.01053,1.053
157.20,0.01053,1.053
157.21,0.01053,1.053
157.22,0.01053,1.053
157.23,0.01053,1.053
157.24,0.01053,1.053
157.25,0.01053,1.053
157.26,0.01053,1.053
157.27,0.01053,1.053
157.28,0.01053,1.053
157.29,0.01054,1.054
157.30,0.01054,1.054
157.31,0.01054,1.054
157.32,0.01054,1.054
157.32,0.01054,1.054
157.33,0.01054,1.054
157.34,0.01054,1.054
157.35,0.01054,1.054
157.36,0.01054,1.054
157.37,0.01054,1.054
157.38,0.01054,1.054
157.39,0.01054,1.054
157.40,0.01055,1.055
157.41,0.01055,1.055
157.42,0.01055,1.055
157.43,0.01055,1.055
157.44,0.01055,1.055
157.45,0.01055,1.055
157.46,0.01055,1.055
157.47,0.01055,1.055
157.47,0.01055,1.055
157.48,0.01055,1.055
157.49,0.01055,1.055
157.50,0.01055,1.055
157.51,0.01056,1.056
157.52,0.01056,1.056
157.53,0.01056,1.056
157.54,0.01056,1.056
157.55,0.01056,1.056
157.56,0.01056,1.056
157.57,0.01056,1.056
157.58,0.01056,1.056
157.59,0.01056,1.056
157.60,0.01056,1.056
157.61,0.01056,1.056
157.62,0.01056,1.056
157.62,0.01057,1.057
157.63,0.01057,1.057
157.64,0.01057,1.057
157.65,0.01057,1.057
157.66,0.01057,1.057
157.67,0.01057,1.057
157.68,0.01057,1.057
157.69,0.01057,1.057
157.70,0.01057,1.057
157.71,0.01057,1.057
157.72,0.01057,1.057
157.73,0.01057,1.057
157.74,0.01058,1.058
157.75,0.01058,1.058
157.76,0.01058,1.058
157.77,0.01058,1.058
157.78,0.01058,1.058
157.78,0.01058,1.058
157.79,0.01058,1.058
157.80,0.01058,1.058
157.81,0.01058,1.058
157.82,0.01058,1.058
157.83,0.01058,1.058
157.84,0.01059,1.059
157.85,0.01059,1.059
157.86,0.01059,1.059
157.87,0.01059,1.059
157.88,0.01059,1.059
157.89,0.01059,1.059
157.90,0.01059,1.059
157.91,0.01059,1.059
157.92,0.01059,1.059
157.93,0.01059,1.059
157.93,0.01059,1.059
157.94,0.01059,1.059
157.95,0.01060,1.060
157.96,0.01060,1.060
157.97,0.01060,1.060
157.98,0.01060,1.060
157.99,0.01060,1.060
158.00,0.01060,1.060
158.01,0.01060,1.060
158.02,0.01060,1.060
158.03,0.01060,1.060
158.04,0.01060,1.060
158.05,0.01060,1.060
158.06,0.01060,1.060
158.07,0.01061,1.061
158.08,0.01061,1.061
158.08,0.01061,1.061
158.09,0.01061,1.061
158.10,0.01061,1.061
158.11,0.01061,1.061
158.12,0.01061,1.061
158.13,0.01061,1.061
158.14,0.01061,1.061
158.15,0.01061,1.061
158.16,0.01061,1.061
158.17,0.01061,1.061
158.18,0.01062,1.062
158.19,0.01062,1.062
158.20,0.01062,1.062
158.21,0.01062,1.062
158.22,0.01062,1.062
158.23,0.01062,1.062
158.24,0.01062,1.062
158.24,0.01062,1.062
158.25,0.01062,1.062
158.26,0.01062,1.062
158.27,0.01062,1.062
158.28,0.01062,1.062
158.29,0.01063,1.063
158.30,0.01063,1.063
158.31,0.01063,1.063
158.32,0.01063,1.063
158.33,0.01063,1.063
158.34,0.01063,1.063
158.35,0.01063,1.063
158.36,0.01063,1.063
158.37,0.01063,1.063
158.38,0.01063,1.063
158.39,0.01063,1.063
158.39,0.01063,1.063
158.40,0.01064,1.064
158.41,0.01064,1.064
158.42,0.01064,1.064
158.43,0.01064,1.064
158.44,0.01064,1.064
158.45,0.01064,1.064
158.46,0.01064,1.064
158.47,0.01064,1.064
158.48,0.01064,1.064
158.49,0.01064,1.064
158.50,0.01064,1.064
158.51,0.01064,1.064
158.52,0.01065,1.065
158.53,0.01065,1.065
158.54,0.01065,1.065
158.54,0.01065,1.065
158.55,0.01065,1.065
158.56,0.01065,1.065
158.57,0.01065,1.065
158.58,0.01065,1.065
158.59,0.01065,1.065
158.60,0.01065,1.065
158.61,0.01065,1.065
158.62,0.01066,1.066
158.63,0.01066,1.066
158.64,0.01066,1.066
158.65,0.01066,1.066
158.66,0.01066,1.066
158.67,0.01066,1.066
158.68,0.01066,1.066
158.69,0.01066,1.066
158.70,0.01066,1.066
158.70,0.01066,1.066
158.71,0.01066,1.066
158.72,0.01066,1.066
158.73,0.01067,1.067
158.74,0.01067,1.067
158.75,0.01067,1.067
158.76,0.01067,1.067
158.77,0.01067,1.067
158.78,0.01067,1.067
158.79,0.01067,1.067
158.80,0.01067,1.067
158.81,0.01067,1.067
158.82,0.01067,1.067
158.83,0.01067,1.067
158.84,0.01067,1.067
158.85,0.01068,1.068
158.85,0.01068,1.068
158.86,0.01068,1.068
158.87,0.01068,1.068
158.88,0.01068,1.068
158.89,0.01068,1.068
158.90,0.01068,1.068
158.91,0.01068,1.068
158.92,0.01068,1.068
158.93,0.01068,1.068
158.94,0.01068,1.068
158.95,0.01068,1.068
158.96,0.01069,1.069
158.97,0.01069,1.069
158.98,0.01069,1.069
158.99,0.01069,1.069
159.00,0.01069,1.069
159.00,0.01069,1.069
159.01,0.01069,1.069
159.02,0.01069,1.069
159.03,0.01069,1.069
159.04,0.01069,1.069
159.05,0.01069,1.069
159.06,0.01069,1.069
159.07,0.01070,1.070
159.08,0.01070,1.070
159.09,0.01070,1.070
159.10,0.01070,1.070
159.11,0.01070,1.070
159.12,0.01070,1.070
159.13,0.01070,1.070
159.14,0.01070,1.070
159.15,0.01070,1.070
159.15,0.01070,1.070
159.16,0.01070,1.070
159.17,0.01070,1.070
159.18,0.01071,1.071
159.19,0.01071,1.071
159.20,0.01071,1.071
159.21,0.01071,1.071
159.22,0.01071,1.071
159.23,0.01071,1.071
159.24,0.01071,1.071
159.25,0.01071,1.071
159.26,0.01071,1.071
159.27,0.01071,1.071
159.28,0.01071,1.071
159.29,0.01072,1.072
159.30,0.01072,1.072
159.31,0.01072,1.072
159.31,0.01072,1.072
159.32,0.01072,1.072
159.33,0.01072,1.072
159.34,0.01072,1.072
159.35,0.01072,1.072
159.36,0.01072,1.072
159.37,0.01072,1.072
159.38,0.01072,1.072
159.39,0.01072,1.072
159.40,0.01073,1.073
159.41,0.01073,1.073
159.42,0.01073,1.073
159.43,0.01073,1.073
159.44,0.01073,1.073
159.45,0.01073,1.073
159.46,0.01073,1.073
159.46,0.01073,1.073
159.47,0.01073,1.073
159.48,0.01073,1.073
159.49,0.01073,1.073
159.50,0.01073,1.073
159.51,0.01074,1.074
159.52,0.01074,1.074
159.53,0.01074,1.074
159.54,0.01074,1.074
159.55,0.01074,1.074
159.56,0.01074,1.074
159.57,0.01074,1.074
159.58,0.01074,1.074
159.59,0.01074,1.074
159.60,0.01074,1.074
159.61,0.01074,1.074
159.61,0.01074,1.074
159.62,0.01075,1.075
159.63,0.01075,1.075
159.64,0.01075,1.075
159.65,0.01075,1.075
159.66,0.01075,1.075
159.67,0.01075,1.075
159.68,0.01075,1.075
159.69,0.01075,1.075
159.70,0.01075,1.075
159.71,0.01075,1.075
159.72,0.01075,1.075
159.73,0.01075,1.075
159.74,0.01076,1.076
159.75,0.01076,1.076
159.76,0.01076,1.076
159.76,0.01076,1.076
159.77,0.01076,1.076
159.78,0.01076,1.076
159.79,0.01076,1.076
159.80,0.01076,1.076
159.81,0.01076,1.076
159.82,0.01076,1.076
159.83,0.01076,1.076
159.84,0.01076,1.076
159.85,0.01077,1.077
159.86,0.01077,1.077
159.87,0.01077,1.077
159.88,0.01077,1.077
159.89,0.01077,1.077
159.90,0.01077,1.077
159.91,0.01077,1.077
159.92,0.01077,1.077
159.92,0.01077,1.077
159.93,0.01077,1.077
159.94,0.01077,1.077
159.95,0.01078,1.078
159.96,0.01078,1.078
159.97,0.01078,1.078
159.98,0.01078,1.078
159.99,0.01078,1.078
160.00,0.01078,1.078
160.01,0.01078,1.078
160.02,0.01078,1.078
160.03,0.01078,1.078
160.04,0.01078,1.078
160.05,0.01078,1.078
160.06,0.01078,1.078
160.07,0.01079,1.079
160.07,0.01079,1.079
160.08,0.01079,1.079
160.09,0.01079,1.079
160.10,0.01079,1.079
160.11,0.01079,1.079
160.12,0.01079,1.079
160.13,0.01079,1.079
160.14,0.01079,1.079
160.15,0.01079,1.079
160.16,0.01079,1.079
160.17,0.01079,1.079
160.18,0.01080,1.080
160.19,0.01080,1.080
160.20,0.01080,1.080
160.21,0.01080,1.080
160.22,0.01080,1.080
160.22,0.01080,1.080
160.23,0.01080,1.080
160.24,0.01080,1.080
160.25,0.01080,1.080
160.26,0.01080,1.080
160.27,0.01080,1.080
160.28,0.01080,1.080
160.29,0.01081,1.081
160.30,0.01081,1.081
160.31,0.01081,1.081
160.32,0.01081,1.081
160.33,0.01081,1.081
160.34,0.01081,1.081
160.35,0.01081,1.081
160.36,0.01081,1.081
160.37,0.01081,1.081
160.37,0.01081,1.081
160.38,0.01081,1.081
160.39,0.01081,1.081
160.40,0.01082,1.082
160.41,0.01082,1.082
160.42,0.01082,1.082
160.43,0.01082,1.082
160.44,0.01082,1.082
160.45,0.01082,1.082
160.46,0.01082,1.082
160.47,0.01082,1.082
160.48,0.01082,1.082
160.49,0.01082,1.082
160.50,0.01082,1.082
160.51,0.01082,1.082
160.52,0.01083,1.083
160.52,0.01083,1.083
160.53,0.01083,1.083
160.54,0.01083,1.083
160.55,0.01083,1.083
160.56,0.01083,1.083
160.57,0.01083,1.083
160.58,0.01083,1.083
160.59,0.01083,1.083
160.60,0.01083,1.083
160.61,0.01083,1.083
160.62,0.01084,1.084
160.63,0.01084,1.084
160.64,0.01084,1.084
160.65,0.01084,1.084
160.66,0.01084,1.084
160.67,0.01084,1.084
160.67,0.01084,1.084
160.68,0.01084,1.084
160.69,0.01084,1.084
160.70,0.01084,1.084
160.71,0.01084,1.084
160.72,0.01084,1.084
160.73,0.01085,1.085
160.74,0.01085,1.085
160.75,0.01085,1.085
160.76,0.01085,1.085
160.77,0.01085,1.085
160.78,0.01085,1.085
160.79,0.01085,1.085
160.80,0.01085,1.085
160.81,0.01085,1.085
160.82,0.01085,1.085
160.83,0.01085,1.085
160.83,0.01085,1.085
160.84,0.01086,1.086
160.85,0.01086,1.086
160.86,0.01086,1.086
160.87,0.01086,1.086
160.88,0.01086,1.086
160.89,0.01086,1.086
160.90,0.01086,1.086
160.91,0.01086,1.086
160.92,0.01086,1.086
160.93,0.01086,1.086
160.94,0.01086,1.086
160.95,0.01086,1.086
160.96,0.01087,1.087
160.97,0.01087,1.087
160.98,0.01087,1.087
160.98,0.01087,1.087
160.99,0.01087,1.087
161.00,0.01087,1.087
161.01,0.01087,1.087
161.02,0.01087,1.087
161.03,0.01087,1.087
161.04,0.01087,1.087
161.05,0.01087,1.087
161.06,0.01087,1.087
161.07,0.01088,1.088
161.08,0.01088,1.088
161.09,0.01088,1.088
161.10,0.01088,1.088
161.11,0.01088,1.088
161.12,0.01088,1.088
161.13,0.01088,1.088
161.13,0.01088,1.088
161.14,0.01088,1.088
161.15,0.01088,1.088
161.16,0.01088,1.088
161.17,0.01089,1.089
161.18,0.01089,1.089
161.19,0.01089,1.089
161.20,0.01089,1.089
161.21,0.01089,1.089
161.22,0.01089,1.089
161.23,0.01089,1.089
161.24,0.01089,1.089
161.25,0.01089,1.089
161.26,0.01089,1.089
161.27,0.01089,1.089
161.28,0.01089,1.089
161.28,0.01090,1.090
161.29,0.01090,1.090
161.30,0.01090,1.090
161.31,0.01090,1.090
161.32,0.01090,1.090
161.33,0.01090,1.090
161.34,0.01090,1.090
161.35,0.01090,1.090
161.36,0.01090,1.090
161.37,0.01090,1.090
161.38,0.01090,1.090
161.39,0.01090,1.090
161.40,0.01091,1.091
161.41,0.01091,1.091
161.42,0.01091,1.091
161.43,0.01091,1.091
161.43,0.01091,1.091
161.44,0.01091,1.091
161.45,0.01091,1.091
161.46,0.01091,1.091
161.47,0.01091,1.091
161.48,0.01091,1.091
161.49,0.01091,1.091
161.50,0.01091,1.091
161.51,0.01092,1.092
161.52,0.01092,1.092
161.53,0.01092,1.092
161.54,0.01092,1.092
161.55,0.01092,1.092
161.56,0.01092,1.092
161.57,0.01092,1.092
161.58,0.01092,1.092
161.58,0.01092,1.092
161.59,0.01092,1.092
161.60,0.01092,1.092
161.61,0.01092,1.092
161.62,0.01093,1.093
161.63,0.01093,1.093
161.64,0.01093,1.093
161.65,0.01093,1.093
161.66,0.01093,1.093
161.67,0.01093,1.093
161.68,0.01093,1.093
161.69,0.01093,1.093
161.70,0.01093,1.093
161.71,0.01093,1.093
161.72,0.01093,1.093
161.73,0.01094,1.094
161.74,0.01094,1.094
161.74,0.01094,1.094
161.75,0.01094,1.094
161.76,0.01094,1.094
161.77,0.01094,1.094
161.78,0.01094,1.094
161.79,0.01094,1.094
161.80,0.01094,1.094
161.81,0.01094,1.094
161.82,0.01094,1.094
161.83,0.01094,1.094
161.84,0.01095,1.095
161.85,0.01095,1.095
161.86,0.01095,1.095
161.87,0.01095,1.095
161.88,0.01095,1.095
161.89,0.01095,1.095
161.89,0.01095,1.095
161.90,0.01095,1.095
161.91,0.01095,1.095
161.92,0.01095,1.095
161.93,0.01095,1.095
161.94,0.01095,1.095
161.95,0.01096,1.096
161.96,0.01096,1.096
161.97,0.01096,1.096
161.98,0.01096,1.096
161.99,0.01096,1.096
162.00,0.01096,1.096
162.01,0.01096,1.096
162.02,0.01096,1.096
162.03,0.01096,1.096
162.04,0.01096,1.096
162.04,0.01096,1.096
162.05,0.01096,1.096
162.06,0.01097,1.097
162.07,0.01097,1.097
162.08,0.01097,1.097
162.09,0.01097,1.097
162.10,0.01097,1.097
162.11,0.01097,1.097
162.12,0.01097,1.097
162.13,0.01097,1.097
162.14,0.01097,1.097
162.15,0.01097,1.097
162.16,0.01097,1.097
162.17,0.01097,1.097
162.18,0.01098,1.098
162.19,0.01098,1.098
162.19,0.01098,1.098
162.20,0.01098,1.098
162.21,0.01098,1.098
162.22,0.01098,1.098
162.23,0.01098,1.098
162.24,0.01098,1.098
162.25,0.01098,1.098
162.26,0.01098,1.098
162.27,0.01098,1.098
162.28,0.01099,1.099
162.29,0.01099,1.099
162.30,0.01099,1.099
162.31,0.01099,1.099
162.32,0.01099,1.099
162.33,0.01099,1.099
162.34,0.01099,1.099
162.34,0.01099,1.099
162.35,0.01099,1.099
162.36,0.01099,1.099
162.37,0.01099,1.099
162.38,0.01099,1.099
162.39,0.01100,1.100
162.40,0.01100,1.100
162.41,0.01100,1.100
162.42,0.01100,1.100
162.43,0.01100,1.100
162.44,0.01100,1.100
162.45,0.01100,1.100
162.46,0.01100,1.100
162.47,0.01100,1.100
162.48,0.01100,1.100
162.49,0.01100,1.100
162.49,0.01100,1.100
162.50,0.01101,1.101
162.51,0.01101,1.101
162.52,0.01101,1.101
162.53,0.01101,1.101
162.54,0.01101,1.101
162.55,0.01101,1.101
162.56,0.01101,1.101
162.57,0.01101,1.101
162.58,0.01101,1.101
162.59,0.01101,1.101
162.60,0.01101,1.101
162.61,0.01101,1.101
162.62,0.01102,1.102
162.63,0.01102,1.102
162.64,0.01102,1.102
162.64,0.01102,1.102
162.65,0.01102,1.102
162.66,0.01102,1.102
162.67,0.01102,1.102
162.68,0.01102,1.102
162.69,0.01102,1.102
162.70,0.01102,1.102
162.71,0.01102,1.102
162.72,0.01102,1.102
162.73,0.01103,1.103
162.74,0.01103,1.103
162.75,0.01103,1.103
162.76,0.01103,1.103
162.77,0.01103,1.103
162.78,0.01103,1.103
162.79,0.01103,1.103
162.79,0.01103,1.103
162.80,0.01103,1.103
162.81,0.01103,1.103
162.82,0.01103,1.103
162.83,0.01104,1.104
162.84,0.01104,1.104
162.85,0.01104,1.104
162.86,0.01104,1.104
162.87,0.01104,1.104
162.88,0.01104,1.104
162.89,0.01104,1.104
162.90,0.01104,1.104
162.91,0.01104,1.104
162.92,0.01104,1.104
162.93,0.01104,1.104
162.94,0.01104,1.104
162.95,0.01105,1.105
162.95,0.01105,1.105
162.96,0.01105,1.105
162.97,0.01105,1.105
162.98,0.01105,1.105
162.99,0.01105,1.105
163.00,0.01105,1.105
163.01,0.01105,1.105
163.02,0.01105,1.105
163.03,0.01105,1.105
163.04,0.01105,1.105
163.05,0.01105,1.105
163.06,0.01106,1.106
163.07,0.01106,1.106
163.08,0.01106,1.106
163.09,0.01106,1.106
163.10,0.01106,1.106
163.10,0.01106,1.106
163.11,0.01106,1.106
163.12,0.01106,1.106
163.13,0.01106,1.106
163.14,0.01106,1.106
163.15,0.01106,1.106
163.16,0.01106,1.106
163.17,0.01107,1.107
163.18,0.01107,1.107
163.19,0.01107,1.107
163.20,0.01107,1.107
163.21,0.01107,1.107
163.22,0.01107,1.107
163.23,0.01107,1.107
163.24,0.01107,1.107
163.25,0.01107,1.107
163.25,0.01107,1.107
163.26,0.01107,1.107
163.27,0.01107,1.107
163.28,0.01108,1.108
163.29,0.01108,1.108
163.30,0.01108,1.108
163.31,0.01108,1.108
163.32,0.01108,1.108
163.33,0.01108,1.108
163.34,0.01108,1.108
