time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
140.33333333333334,0.9341555555555555,0.009508888876297306,0.0,0.0,0.0
140.66666666666669,0.9369777777777778,0.009626725017142235,0.0,0.0,0.0
141.0,0.9397999999999999,0.009744535578448676,0.0,0.0,0.0
141.33333333333334,0.9426222222222221,0.00986232775446183,0.0,0.0,0.0
141.66666666666666,0.9454444444444444,0.009980088755412453,0.0,0.0,0.0
142.0,0.9482666666666667,0.01009782337746401,0.0,0.0,0.0
142.33333333333334,0.9510888888888889,0.010215541212943435,0.0,0.0,0.0
142.66666666666666,0.9539111111111109,0.010333240663129573,0.0,0.0,0.0
143.0,0.9567333333333332,0.010450913734416645,0.0,0.0,0.0
143.33333333333334,0.9595555555555555,0.010568562824886385,0.0,0.0,0.0
143.66666666666666,0.9623777777777778,0.01068619273070226,0.0,0.0,0.0
144.0,0.9652000000000001,0.010803803451864269,0.0,0.0,0.0
144.33333333333331,0.9680222222222221,0.010921394189011835,0.0,0.0,0.0
144.66666666666666,0.9708444444444444,0.011038956149178603,0.0,0.0,0.0
145.0,0.9736666666666667,0.011156518908705948,0.0,0.0,0.0
145.33333333333331,0.9764888888888889,0.01127404409828614,0.0,0.0,0.0
145.66666666666666,0.9793111111111112,0.011391551701933622,0.0,0.0,0.0
146.0,0.9821333333333332,0.011509034525403194,0.0,0.0,0.0
146.33333333333334,0.9849555555555556,0.011626518947593922,0.0,0.0,0.0
146.66666666666669,0.9877777777777778,0.011743963401755764,0.0,0.0,0.0
