time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
1392.3333333333333,8.874477777777779,1.6830846220727835,0.07640000000000001,0.0,0.06661253422498703
1392.6666666666667,9.011355555555555,1.7489976698925602,0.0776,0.0,0.06641450524330139
1393.0,9.148233333333334,1.814910615394183,0.0776,0.0,0.06647519767284393
1393.3333333333333,9.285111111111112,1.8808241748047294,0.0776,0.0,0.06653589755296707
1393.6666666666667,9.42198888888889,1.9467377342152759,0.0776,0.0,0.06659722328186035
1394.0,9.558866666666667,2.0126510889895144,0.0776,0.0,0.066657654941082
1394.3333333333333,9.695744444444443,2.078564034491137,0.078,0.0,0.06663098186254501
1394.6666666666665,9.832622222222222,2.1444773892653757,0.078,0.0,0.0666879341006279
1395.0,9.969500000000002,2.210390744039614,0.078,0.0,0.06674288958311081
1395.3333333333335,10.10637777777778,2.276303280268621,0.0784,0.0,0.0667104721069336
1395.6666666666667,10.243255555555557,2.342217862860707,0.0784,0.0,0.06676206737756729
1396.0,10.380133333333333,2.4081312176349456,0.0784,0.0,0.06681285798549652
1396.3333333333333,10.517011111111112,2.4740441631365684,0.0796,0.0,0.06660852581262589
1396.6666666666667,10.65388888888889,2.539957722547115,0.08,0.0,0.06657464802265167
1397.0,10.790766666666668,2.6058708726850455,0.0804,0.0,0.06654056906700134
1397.3333333333333,10.927644444444445,2.671783818186668,0.08080000000000001,0.0,0.06650667637586594
1397.6666666666667,11.064522222222221,2.7376975822335226,0.08120000000000001,0.0,0.0664728581905365
1398.0,11.201400000000001,2.803610937007761,0.08120000000000001,0.0,0.06652012467384338
1398.3333333333335,11.338277777777778,2.869525314963539,0.0816,0.0,0.06648646295070648
1398.6666666666665,11.475155555555558,2.9354370326473145,0.0824,0.0,0.06637409329414368
1399.0,11.612033333333335,3.001350387421553,0.0824,0.0,0.0664227306842804
1399.3333333333335,11.748911111111111,3.06726292365056,0.0824,0.0,0.06647184491157532
1399.6666666666667,11.885788888888891,3.1331783247878775,0.0824,0.0,0.06652191281318665
1400.0,12.022666666666668,3.199091679562116,0.0824,0.0,0.0665733739733696
1400.3333333333333,12.159544444444446,3.2650033972458914,0.0824,0.0,0.06662555038928986
1400.6666666666667,12.296422222222223,3.3309194122921326,0.0828,0.0,0.06659801304340363
1401.0,12.433300000000003,3.3968315392485238,0.0828,0.0,0.06665238738059998
1401.3333333333333,12.57017777777778,3.462743461568607,0.0828,0.0,0.0667087510228157
1401.6666666666667,12.707055555555556,3.5286572256154614,0.0828,0.0,0.0667659193277359
1402.0,12.843933333333336,3.594570171117084,0.08320000000000001,0.0,0.06674294173717499
1402.3333333333335,12.980811111111112,3.660485162981786,0.08320000000000001,0.0,0.06680125743150711
